nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
563.241265,0.984986838330832
563.361267,0.9864910756873211
563.48127,0.9855849068371273
563.601272,0.9858352771991539
563.721274,0.9858934431963887
563.841277,0.9856785418508696
563.961279,0.9866726067455928
564.081282,0.9856854416248118
564.201284,0.9868008825222145
564.321286,0.9866962871723186
564.441289,0.9865325091825973
564.561291,0.9860482406182501
564.681294,0.9869726008148316
564.801296,0.9865709847007231
564.921298,0.9866735934186929
565.041301,0.9861330444134543
565.161303,0.9864940351649873
565.281306,0.9876706371703833
565.401308,0.9876528592589159
565.52131,0.9877052062476396
565.641313,0.9870643935350026
565.761315,0.9875165725683361
565.881318,0.9870979542949125
566.00132,0.9885203992636763
566.121322,0.9870367561189093
566.241325,0.9873378482437406
566.361327,0.9882446405424121
566.48133,0.9872963809249341
566.601332,0.9885065600749611
566.721334,0.987887948613943
566.841337,0.9879729106308383
566.961339,0.9879393201229186
567.081342,0.9885144681590741
567.201344,0.9882456287875467
567.321346,0.9879689587470994
567.441349,0.9881586669985883
567.561351,0.9882555112932471
567.681354,0.9883523650791118
567.801356,0.9881151889737639
567.921358,0.9896410275921119
568.041361,0.9884966750587856
568.161363,0.988920831107353
568.281366,0.988736908938059
568.401368,0.9886726431276395
568.52137,0.9887774479823702
568.641373,0.9892749281444772
568.761375,0.9887972237290866
568.881378,0.9887280103459223
569.00138,0.9883444582918184
569.121382,0.9885461011281799
569.241385,0.9886746204749031
569.361387,0.9888644642264512
569.48139,0.9889979699405548
569.601392,0.9887458076102834
569.721394,0.988736908938059
569.841397,0.9886370515531391
569.961399,0.9888357875728022
570.081402,0.989492592570878
570.201404,0.9889376429043817
570.321406,0.9886854959555433
570.441409,0.9892106273639458
570.561411,0.9886004726589454
570.681414,0.9886528698725102
570.801416,0.9887823918819698
570.921418,0.9883009720923569
571.041421,0.9885708150896313
571.161423,0.988644960681188
571.281426,0.9883671904757781
571.401428,0.98882293279112
571.52143,0.9889920359705371
571.641433,0.9879412960035348
571.761435,0.9883019603938232
571.881438,0.9881527380643731
572.00144,0.9877516294832707
572.121442,0.9881744776637452
572.241445,0.9874938599483631
572.361447,0.9883780625746699
572.48145,0.9882051115473756
572.601452,0.9877348378482987
572.721454,0.9872065410420466
572.841457,0.9872953936290468
572.961459,0.9870091194766528
573.081462,0.9865423745570159
573.201464,0.9872894698744563
573.321466,0.9863618538206231
573.441469,0.9861488226683905
573.561471,0.985658828477167
573.681474,0.9858747113989206
573.801476,0.9855346432886101
573.921478,0.9850715508415142
574.041481,0.9849651688587538
574.161483,0.9845328640474738
574.281486,0.984058433553937
574.401488,0.9836461994393558
574.52149,0.9835350536986718
574.641493,0.9833196831058525
574.761495,0.9833570499637764
574.881498,0.9826011390773414
575.0015,0.9810783059729823
575.121502,0.9812460847079766
575.241505,0.9811499273034651
575.361507,0.9800114732383294
575.48151,0.9805780836044823
575.601512,0.9788674880549884
575.721514,0.977788392446295
575.841517,0.9779458290507855
575.961519,0.9742795540914189
576.081522,0.9701369809313061
576.201524,0.9667619379809888
576.321526,0.9679876016503831
576.441529,0.9700535527384097
576.561531,0.9709279648529305
576.681534,0.9696714269223599
576.801536,0.9708036940269319
576.921538,0.9710658464132987
577.041541,0.9694348559570223
577.161543,0.9708570896984708
577.281546,0.9700933257494131
577.401548,0.9682276923456081
577.52155,0.969481389946915
577.641553,0.9679362996670102
577.761555,0.965510791563459
577.881558,0.9684155467392102
578.00156,0.9653833525501325
578.121562,0.9637050460667725
578.241565,0.9651835388775832
578.361567,0.9623067617399722
