nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
673.648366,0.9484359685537225
673.767968,0.946487987413187
673.88757,0.9451827348219882
674.007172,0.9458124361906598
674.126774,0.9492557713343559
674.246376,0.9512027904497065
674.365978,0.9503860580894798
674.48558,0.9525392171194879
674.605182,0.9536381282373443
674.724784,0.9528355028860607
674.844386,0.9537125149123894
674.963988,0.9557632911395822
675.08359,0.9538593979493895
675.203192,0.9558445344721218
675.322794,0.9552425420629241
675.442396,0.9570372160890441
675.561998,0.957097511332938
675.6816,0.9569931933896338
675.801202,0.9577341928511162
675.920804,0.9576566195232574
676.040406,0.9582246783114189
676.160008,0.9572688471215621
676.27961,0.9594567884842943
676.399212,0.960136324417876
676.518814,0.9604224876787607
676.638416,0.96063092197289
676.758018,0.9609662406743684
676.87762,0.9610709917034294
676.997222,0.9607606159014995
677.116824,0.9613439746268134
677.236426,0.9609431777613483
677.356028,0.9613478200104026
677.47563,0.9626907987481946
677.595232,0.9624742176847596
677.714834,0.9609037798987218
677.834436,0.9626850226207305
677.954038,0.9631510749472441
678.07364,0.9635730275189384
678.193242,0.9622904026640752
678.312844,0.9637031186586078
678.432446,0.963372625171781
678.552048,0.9633013382351675
678.67165,0.9632965217405176
678.791252,0.9647666696390268
678.910854,0.9637040823622083
679.030456,0.9642757283593357
679.150058,0.9635874812227537
679.26966,0.9641735205492392
679.389262,0.9654094182525368
679.508864,0.964528401698928
679.628466,0.965092815888976
679.748068,0.9662980036039158
679.86767,0.9651922255685232
679.987272,0.9662835092425698
680.106874,0.967483411462872
680.226476,0.9670297681305726
680.346078,0.9671632274470556
680.46568,0.9665918028522346
680.585282,0.967044273685886
680.704884,0.9683903682623165
680.824486,0.9685123931361233
680.944088,0.9687419577756318
681.06369,0.9687254893023319
681.183292,0.9698653806024657
681.302894,0.9708269935951822
681.422496,0.9715884203984665
681.542098,0.9703387904107981
681.6617,0.971099834312708
681.781302,0.9726062061925114
681.900904,0.9723698915977926
