nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
646.748935,0.9395417712194057
646.867937,0.9396047226269261
646.98694,0.9408044234993777
647.105942,0.940877809106412
647.224944,0.9418342267383488
647.343947,0.9425257868322807
647.462949,0.9433178411094435
647.581952,0.9441842044875304
647.700954,0.944595013961065
647.819956,0.9456223469955896
647.938959,0.9464927198649551
648.057961,0.947588445697
648.176964,0.9481287250760423
648.295966,0.9493155763317875
648.414968,0.9498273953502647
648.533971,0.9510496591278462
648.652973,0.9517061098420961
648.771975,0.9528078710571404
648.890978,0.9536228701493574
649.00998,0.9545445149246784
649.128983,0.9550906705728396
649.247985,0.9562479859879515
649.366987,0.9569845804896515
649.48599,0.9577667563672497
649.604992,0.9591104870948131
649.723994,0.9596314255112858
649.842997,0.9607538906007268
649.961999,0.9611757541509747
650.081002,0.962819807958651
650.200004,0.9625502561514366
650.319006,0.9640317974586209
650.438009,0.9647068559597524
650.557011,0.966189784287907
650.676014,0.9668721551241763
650.795016,0.9671419500901036
650.914018,0.9680602034430401
651.033021,0.9687187082476406
651.152023,0.9698653806024657
651.271025,0.9703649899118308
651.390028,0.971227056723889
651.50903,0.9718498128392608
651.628033,0.972670400320503
651.747035,0.9732113554346672
651.866037,0.9741616733972996
651.98504,0.9746245101071797
652.104042,0.9755088955460152
652.223044,0.9762310392889503
652.342047,0.9768208609448895
652.461049,0.9774628431185818
652.580052,0.9780778606496398
652.699054,0.9787647123645608
652.818056,0.9794295192806624
652.937059,0.980171228128137
653.056061,0.9807938345146052
653.175064,0.9815149829725666
653.294066,0.9819646197937402
653.413068,0.9827377301285313
653.532071,0.9829057926493192
653.651073,0.9839974238223778
653.770075,0.9842099902222682
653.889078,0.9848794806165556
654.00808,0.9853119376259146
654.127083,0.985746556016719
654.246085,0.9860719060600092
654.365087,0.9867061541845253
654.48409,0.9873161270500131
654.603092,0.987619279632558
654.722094,0.9883009720923569
654.841097,0.988675609150018
654.960099,0.989123580658849
655.079102,0.9890602787753687
655.198104,0.98985481314208
655.317106,0.989897377814179
655.436109,0.9906716812483708
655.555111,0.9907664930649394
655.674113,0.991126206585976
655.793116,0.9915303711237439
655.912118,0.991588972300325
656.031121,0.9922142670606636
656.150123,0.992250880442631
656.269125,0.9929256419165954
656.388128,0.992925244746418
656.50713,0.9935274378587026
656.626133,0.993421036767988
656.745135,0.9938769229119417
656.864137,0.9937961240026292
656.98314,0.9941964062931948
657.102142,0.9943959615366367
657.221144,0.9948300106368764
657.340147,0.9949317869527343
657.459149,0.9949788483392502
657.578152,0.9953535284047463
657.697154,0.9952975911083027
657.816156,0.9956109601116768
657.935159,0.9957300423034793
658.054161,0.9962311201233188
658.173163,0.9962512441951977
658.292166,0.9963440991381298
658.411168,0.996303249867481
658.530171,0.9967602593221285
658.649173,0.9966489274191648
658.768175,0.9970474673231652
658.887178,0.997100212529285
659.00618,0.9972480934559028
659.125183,0.9973584949304573
659.244185,0.997516788283848
659.363187,0.9976381934643376
659.48219,0.9977540259825464
659.601192,0.9980170686112907
659.720194,0.9977839590523196
659.839197,0.9981685791016612
659.958199,0.9977877506385681
660.077202,0.9981130824714838
660.196204,0.9981230636522143
660.315206,0.9982942564369923
660.434209,0.9981734701396818
660.553211,0.9986182554892092
660.672213,0.998541264989733
660.791216,0.9984533972246522
660.910218,0.9984457091630927
661.029221,0.9987409932148876
661.148223,0.9989307720320152
661.267225,0.9986964503599033
661.386228,0.9990566452391367
661.50523,0.998846066294121
661.624232,0.9989161877492091
661.743235,0.9989103940521219
661.862237,0.9990949498052091
661.98124,0.9989651358416273
662.100242,0.9990322885350352
662.219244,0.9990309098714284
662.338247,0.9992769015617732
662.457249,0.9992769415328501
662.576252,0.9993518401464084
662.695254,0.9992575857259541
662.814256,0.9991946045051999
662.933259,0.9995460930469446
663.052261,0.9993523598095004
663.171263,0.999412622573701
663.290266,0.9990536980263804
663.409268,0.9995464129017456
663.528271,0.9993500213277146
663.647273,0.9995623258073054
663.766275,0.9995254326427274
663.885278,0.9993068203600881
664.00428,0.999178097946678
664.123282,0.9993443350422706
664.242285,0.9995134284143669
664.361287,0.999454089063628
664.48029,0.999653939892617
664.599292,0.9996292787341164
664.718294,0.9996944966756472
664.837297,0.9996395149903402
664.956299,0.9997509810103768
665.075302,0.9996971358726022
665.194304,0.999980025199499
665.313306,0.9997966506782766
665.432309,0.9998646491607515
665.551311,0.9999564139498995
665.670313,1.0
665.789316,1.0
665.908318,1.0
666.027321,0.9998449020289341
666.146323,0.9999983087014302
666.265325,0.9996078569082089
666.384328,0.9997645577208846
666.50333,0.9998312742357931
666.622332,0.9999499822509293
666.741335,0.9996830602360218
666.860337,1.0
