nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
810.92225,0.9984033759624944
811.163304,0.9979840347930324
811.404358,0.9978785534553417
811.645412,0.9980319391763984
811.886466,0.9980885291916616
812.12752,0.9979247563019543
812.368574,0.9979560916312643
812.609628,0.9979257542272095
812.850682,0.9979248560944349
813.091736,0.9979609816280938
813.33279,0.9982442431475882
813.573844,0.9979046982159371
813.814898,0.9982171910951559
814.055952,0.9978169862479613
814.297006,0.9979737556104119
814.53806,0.9979236585853262
814.779114,0.998177562659299
815.020168,0.9982356582840122
815.261222,0.9982405496507215
815.502276,0.9982271733169779
815.74333,0.9979572891792928
815.984384,0.9982343605784999
816.225438,0.9983540560539336
816.466492,0.998188143397541
816.707546,0.9984100652875225
816.9486,0.998526087277856
817.189654,0.9980706635668868
817.430708,0.9979200660666218
817.671762,0.9982423464853281
817.912816,0.9981611926815056
818.15387,0.9977979281255297
818.394924,0.9979961104729111
818.635978,0.9979757515599191
818.877032,0.9981854482931923
819.118086,0.9978530080913552
819.35914,0.9980465105490812
819.600194,0.9979970086698148
819.841248,0.9980715618308883
820.082302,0.9981914374238494
820.323356,0.9980436162183974
820.56441,0.9980309411449583
820.805464,0.9980744562426145
821.046518,0.9979323405589223
821.287572,0.9978809483667439
821.528626,0.9976772018803116
821.76968,0.9977201029223582
822.010734,0.9978238712089196
822.251788,0.997610459508063
822.492842,0.9977827617122872
822.733896,0.9980877307211576
822.97495,0.9975814294660805
823.216004,0.9978122965191469
823.457058,0.997614250435012
823.698112,0.997682090510578
823.939166,0.9976016805746468
824.18022,0.9975173867941006
824.421274,0.9977789701449967
824.662328,0.9974462663398965
824.903382,0.9973317660809613
825.144436,0.9979088894244711
825.38549,0.9975152920097878
825.626544,0.9975529988004797
825.867598,0.9973328631465074
826.108652,0.9972388190917595
826.349706,0.9974909529336008
826.59076,0.997589509908385
826.831814,0.9973607888576336
827.072868,0.9970742882607763
827.313922,0.9973655762009097
827.554976,0.9972312401055347
827.79603,0.9971223483997105
828.037084,0.9972744211530942
828.278138,0.9972943668409734
828.519192,0.9971484733474738
828.760246,0.9971799837370932
829.0013,0.9971623338075833
829.242354,0.9973816339159508
829.483408,0.9972244589561579
829.724462,0.9969242398718174
829.965516,0.9969573383060122
830.20657,0.9970286233041094
830.447624,0.996813986148031
830.688678,0.9970514555210109
830.929732,0.9969813652673891
831.170786,0.9964331762822819
831.41184,0.996631486215546
831.652894,0.9966160385472294
831.893948,0.9967380318161833
832.135002,0.9965131930789687
832.376056,0.996974685514619
832.61711,0.9966118527686576
832.858164,0.9967340448720299
833.099218,0.9966091619202877
833.340272,0.996532824582242
833.581326,0.9966756379683394
833.82238,0.9964925654693685
834.063434,0.9964098600187582
834.304488,0.9964401513389285
834.545542,0.9962680809834952
834.786596,0.9961609879211446
