nu,[0]Perfluorodecalin(cis)-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
1469.218055,0.9999983209014097
1469.27832,0.9999984305012317
1469.338585,0.9999984235012427
1469.39885,0.9999983803013117
1469.459115,0.9999983164014172
1469.51938,0.9999984742011641
1469.579645,0.9999984126012599
1469.63991,0.9999983601013447
1469.700175,0.9999983432013725
1469.76044,0.9999984451012088
1469.820705,0.9999984337012267
1469.88097,0.9999984629011813
1469.941235,0.9999983566013504
1470.0015,0.9999983693013296
1470.061765,0.9999984175012522
1470.12203,0.9999983636013389
1470.182295,0.9999984604011852
1470.24256,0.9999984358012234
1470.302825,0.9999984231012433
1470.36309,0.9999984379012201
1470.423355,0.9999984655011773
1470.48362,0.9999984469012061
1470.543885,0.9999984162012542
1470.60415,0.9999984520011982
1470.664415,0.9999984500012012
1470.72468,0.9999984104012634
1470.784945,0.9999983988012819
1470.84521,0.9999984254012397
1470.905475,0.9999983449013696
1470.96574,0.9999984546011941
1471.026005,0.9999984510011997
1471.08627,0.9999984449012091
1471.146535,0.999998422001245
1471.2068,0.9999984569011906
1471.267065,0.9999985082011127
1471.32733,0.9999983973012844
1471.387595,0.999998427101237
1471.44786,0.9999984339012263
1471.508125,0.9999984210012466
1471.56839,0.9999984371012214
1471.628655,0.9999984244012412
1471.68892,0.9999984426012127
1471.749185,0.9999983932012909
1471.80945,0.9999984758011616
1471.869715,0.9999984836011497
1471.92998,0.999998382001309
1471.990245,0.9999983830013074
1472.05051,0.9999982397015493
1472.110775,0.9999983451013693
1472.17104,0.9999984325012286
1472.231305,0.9999984296012331
1472.29157,0.9999983710013268
1472.351835,0.9999984401012166
1472.4121,0.9999984803011548
1472.472365,0.9999984814011531
1472.53263,0.9999984372012212
1472.592895,0.9999984336012268
1472.65316,0.9999983903012956
1472.713425,0.9999983512013593
1472.77369,0.9999984028012755
1472.833955,0.9999983753013199
1472.89422,0.9999983426013734
1472.954485,0.9999984837011496
1473.01475,0.9999983916012934
1473.075015,0.9999984541011949
1473.13528,0.9999983846013047
1473.195545,0.9999983572013494
1473.25581,0.9999984158012548
1473.316075,0.9999983493013624
1473.37634,0.9999984207012471
1473.436605,0.9999984266012378
1473.49687,0.9999983588013468
1473.557135,0.9999981549017022
1473.6174,0.9999984603011853
1473.677665,0.9999983608013435
1473.73793,0.9999983477013651
1473.798195,0.9999983737013224
1473.85846,0.9999984058012708
1473.918725,0.999998323101406
1473.97899,0.9999984327012282
1474.039255,0.9999983004014443
1474.09952,0.9999983331013893
1474.159785,0.9999984184012507
1474.22005,0.9999983509013598
1474.280315,0.9999983892012974
1474.34058,0.9999983470013663
1474.400845,0.9999983480013646
1474.46111,0.9999983150014196
1474.521375,0.9999983261014009
1474.58164,0.9999983238014049
1474.641905,0.9999983985012824
1474.70217,0.9999983862013022
1474.762435,0.9999982801014791
1474.8227,0.9999983560013513
1474.882965,0.9999982951014533
1474.94323,0.9999983470013663
1475.003495,0.9999982444015411
1475.06376,0.9999983037014387
1475.124025,0.9999983772013168
1475.18429,0.9999983639013384
1475.244555,0.9999982663015029
1475.30482,0.9999983362013841
1475.365085,0.9999983034014392
1475.42535,0.9999983329013896
1475.485615,0.9999983627013403
1475.54588,0.9999983665013341
1475.606145,0.9999983355013853
1475.66641,0.999998441801214
1475.726675,0.9999982558015211
1475.78694,0.9999982727014918
1475.847205,0.9999982617015108
1475.90747,0.9999982431015434
1475.967735,0.9999983587013469
1476.028,0.9999983185014137
1476.088265,0.9999983314013922
1476.14853,0.999998165901682
1476.208795,0.9999983271013992
1476.26906,0.9999982097016026
1476.329325,0.9999982884014648
1476.38959,0.9999982549015227
1476.449855,0.9999981536017046
1476.51012,0.999998324301404
1476.570385,0.99999831480142
1476.63065,0.9999983377013816
1476.690915,0.9999983199014114
1476.75118,0.9999983563013509
1476.811445,0.9999982606015128
1476.87171,0.9999982801014791
1476.931975,0.9999983077014319
1476.99224,0.9999983309013929
1477.052505,0.9999982534015253
1477.11277,0.9999983037014387
1477.173035,0.9999983239014046
1477.2333,0.9999983233014057
1477.293565,0.9999982689014983
1477.35383,0.9999982861014687
1477.414095,0.9999983050014365
1477.47436,0.9999982597015143
1477.534625,0.9999983129014232
1477.59489,0.9999983392013791
1477.655155,0.9999981905016372
1477.71542,0.9999982465015373
1477.775685,0.9999982563015203
1477.83595,0.9999983066014339
1477.896215,0.9999982666015024
1477.95648,0.9999982923014581
1478.016745,0.9999983025014407
1478.07701,0.9999982649015053
1478.137275,0.9999982253015748
1478.19754,0.9999982419015454
1478.257805,0.9999982501015311
1478.31807,0.9999982995014458
1478.378335,0.9999982409015472
1478.4386,0.9999982829014742
1478.498865,0.9999983015014424
1478.55913,0.9999982328015615
1478.619395,0.9999982909014605
1478.67966,0.9999982716014937
1478.739925,0.9999983137014218
1478.80019,0.9999982996014457
1478.860455,0.9999982757014866
1478.92072,0.9999983094014291
1478.980985,0.9999983590013465
1479.04125,0.9999982619015105
1479.101515,0.999998301201443
1479.16178,0.9999983563013509
1479.222045,0.9999982908014606
1479.28231,0.9999983114014257
1479.342575,0.9999983735013227
1479.40284,0.9999984473012055
1479.463105,0.9999983596013454
1479.52337,0.9999983818013093
1479.583635,0.9999983281013977
1479.6439,0.9999983079014316
1479.704165,0.9999982493015325
1479.76443,0.9999983164014172
1479.824695,0.9999982942014549
1479.88496,0.9999983208014098
1479.945225,0.9999983054014359
1480.00549,0.9999984481012042
1480.065755,0.9999984201012481
1480.12602,0.9999984126012599
1480.186285,0.999998442401213
1480.24655,0.99999839380129
1480.306815,0.9999983839013059
1480.36708,0.9999983474013655
1480.427345,0.9999983704013278
1480.48761,0.9999983099014282
1480.547875,0.9999983457013684
1480.60814,0.9999983177014151
1480.668405,0.9999983373013823
1480.72867,0.9999984382012196
1480.788935,0.9999984919011372
1480.8492,0.999998440501216
1480.909465,0.9999983626013406
1480.96973,0.9999984367012219
1481.029995,0.9999984824011515
1481.09026,0.999998411301262
1481.150525,0.9999984440012105
1481.21079,0.9999984643011792
1481.271055,0.9999983683013313
1481.33132,0.9999985111011084
1481.391585,0.9999984748011631
1481.45185,0.9999984090012657
1481.512115,0.9999984627011816
1481.57238,0.9999985514010492
1481.632645,0.9999985023011215
1481.69291,0.9999984771011596
1481.753175,0.9999984127012598
1481.81344,0.999998531701078
1481.873705,0.9999985439010601
1481.93397,0.9999984419012138
1481.994235,0.9999985333010756
1482.0545,0.999998561201035
1482.114765,0.9999985570010411
1482.17503,0.9999984875011438
1482.235295,0.999998518801097
1482.29556,0.9999985362010714
1482.355825,0.9999985021011218
1482.41609,0.9999985142011037
1482.476355,0.9999984695011712
1482.53662,0.9999985838010028
1482.596885,0.9999985064011154
1482.65715,0.999998525501087
1482.717415,0.9999985821010052
1482.77768,0.9999985435010607
1482.837945,0.9999985845010019
1482.89821,0.9999985243010888
1482.958475,0.9999985818010056
1483.01874,0.9999985491010526
1483.079005,0.9999986401009247
1483.13927,0.9999985589010384
1483.199535,0.9999986378009278
1483.2598,0.9999985670010267
1483.320065,0.9999986273009421
1483.38033,0.999998632500935
1483.440595,0.999998570301022
1483.50086,0.9999986637008929
1483.561125,0.999998575901014
1483.62139,0.9999986458009169
1483.681655,0.9999986310009371
1483.74192,0.9999986386009267
1483.802185,0.9999986115009639
1483.86245,0.999998616500957
1483.922715,0.9999986504009107
1483.98298,0.9999987487007829
1484.043245,0.9999986757008769
1484.10351,0.9999986962008499
1484.163775,0.9999985853010007
1484.22404,0.9999986515009093
1484.284305,0.9999987241008139
1484.34457,0.9999987386007956
1484.404835,0.9999986573009014
1484.4651,0.9999986722008816
1484.525365,0.9999986903008576
1484.58563,0.9999986818008688
1484.645895,0.9999987409007927
1484.70616,0.9999988054007135
1484.766425,0.9999987447007879
1484.82669,0.9999986991008462
1484.886955,0.999998750200781
1484.94722,0.9999987677007592
1485.007485,0.9999987723007536
1485.06775,0.9999987644007634
1485.128015,0.9999987177008222
1485.18828,0.9999988132007043
1485.248545,0.9999988077007108
1485.30881,0.9999987437007891
1485.369075,0.9999987858007371
1485.42934,0.9999987038008401
1485.489605,0.9999988245006909
1485.54987,0.9999987593007696
1485.610135,0.9999988011007187
1485.6704,0.999998823500692
1485.730665,0.9999988055007134
1485.79093,0.9999986997008454
1485.851195,0.9999988038007155
1485.91146,0.9999987620007663
1485.971725,0.9999988248006906
1486.03199,0.99999885990065
1486.092255,0.9999987972007234
1486.15252,0.9999988242006913
1486.212785,0.9999987793007451
1486.27305,0.9999988163007005
1486.333315,0.9999988059007129
1486.39358,0.9999988074007111
1486.453845,0.9999988536006571
1486.51411,0.9999988233006923
1486.574375,0.9999987814007425
1486.63464,0.9999988266006884
1486.694905,0.9999988064007124
1486.75517,0.9999987708007555
1486.815435,0.9999988747006332
1486.8757,0.9999988881006182
1486.935965,0.9999988269006881
1486.99623,0.9999988411006715
1487.056495,0.999998786700736
1487.11676,0.9999988104007076
1487.177025,0.9999988435006687
1487.23729,0.9999988268006882
1487.297555,0.9999989275005752
1487.35782,0.9999987045008392
1487.418085,0.999998856300654
1487.47835,0.9999988503006609
1487.538615,0.9999988725006357
1487.59888,0.9999988472006645
1487.659145,0.9999989212005819
1487.71941,0.9999988393006736
1487.779675,0.9999988902006158
1487.83994,0.9999988083007101
1487.900205,0.9999987346008006
1487.96047,0.9999988783006291
1488.020735,0.9999988500006612
1488.081,0.9999989776005227
1488.141265,0.999998866900642
1488.20153,0.9999988060007128
1488.261795,0.9999988549006557
1488.32206,0.9999987932007282
1488.382325,0.9999988636006457
1488.44259,0.9999988311006832
1488.502855,0.99999884240067
1488.56312,0.9999987623007659
1488.623385,0.9999988412006714
1488.68365,0.9999988047007143
1488.743915,0.9999988432006691
1488.80418,0.9999988622006473
1488.864445,0.999998926700576
1488.92471,0.9999988477006639
1488.984975,0.999998827800687
1489.04524,0.9999987071008358
1489.105505,0.9999987377007967
1489.16577,0.9999988486006629
1489.226035,0.9999988835006233
1489.2863,0.9999988298006847
1489.346565,0.9999988132007043
1489.40683,0.9999988510006601
1489.467095,0.9999988306006837
1489.52736,0.9999987943007268
1489.587625,0.9999988271006879
1489.64789,0.9999987981007222
1489.708155,0.9999988180006986
1489.76842,0.9999988214006945
1489.828685,0.9999987571007724
1489.88895,0.9999986464009161
1489.949215,0.999998864200645
1490.00948,0.9999988412006714
1490.069745,0.9999988251006902
1490.13001,0.9999988714006369
1490.190275,0.9999988344006793
1490.25054,0.9999988086007097
1490.310805,0.9999987863007366
1490.37107,0.9999988501006611
1490.431335,0.9999988439006683
1490.4916,0.9999988157007013
1490.551865,0.9999988003007196
1490.61213,0.9999988286006861
1490.672395,0.9999987943007268
1490.73266,0.9999987980007224
1490.792925,0.9999987872007354
1490.85319,0.9999985925009905
1490.913455,0.9999987980007224
1490.97372,0.9999988122007054
1491.033985,0.9999987385007957
1491.09425,0.9999988341006797
1491.154515,0.9999987783007462
1491.21478,0.9999987922007294
1491.275045,0.9999986785008732
1491.33531,0.9999987353007997
1491.395575,0.9999987420007913
1491.45584,0.9999987447007879
1491.516105,0.9999987919007297
1491.57637,0.9999986858008636
1491.636635,0.9999987883007341
1491.6969,0.9999986730008804
1491.757165,0.9999987189008206
1491.81743,0.9999987259008116
1491.877695,0.9999987789007455
1491.93796,0.9999987039008399
1491.998225,0.9999986675008877
1492.05849,0.9999986605008971
1492.118755,0.9999987980007224
1492.17902,0.9999987270008103
1492.239285,0.9999987285008084
1492.29955,0.9999987514007795
1492.359815,0.9999986796008717
1492.42008,0.9999986848008648
1492.480345,0.9999986589008992
1492.54061,0.9999986449009182
1492.600875,0.9999987006008442
1492.66114,0.9999986988008466
1492.721405,0.9999986450009181
1492.78167,0.9999987072008356
1492.841935,0.9999986844008654
1492.9022,0.9999986594008986
1492.962465,0.9999987091008332
1493.02273,0.9999986949008517
1493.082995,0.9999986634008933
1493.14326,0.9999986942008525
1493.203525,0.9999985970009843
1493.26379,0.9999986141009604
1493.324055,0.999998585801
1493.38432,0.9999986402009245
1493.444585,0.9999985911009925
1493.50485,0.9999986132009616
1493.565115,0.9999986737008796
1493.62538,0.9999986429009209
1493.685645,0.9999986483009136
1493.74591,0.9999985098011104
1493.806175,0.9999986405009241
1493.86644,0.999998531701078
1493.926705,0.9999986383009272
1493.98697,0.9999985101011098
1494.047235,0.9999985535010462
1494.1075,0.9999985010011235
1494.167765,0.9999985677010257
1494.22803,0.9999984863011456
1494.288295,0.9999985305010797
1494.34856,0.9999984918011373
1494.408825,0.9999985711010209
1494.46909,0.9999985518010487
1494.529355,0.9999985370010702
1494.58962,0.9999984885011424
1494.649885,0.9999985370010702
1494.71015,0.9999985238010896
1494.770415,0.9999984938011344
1494.83068,0.9999985252010876
1494.890945,0.9999984728011662
1494.95121,0.9999984813011532
1495.011475,0.9999984909011387
1495.07174,0.9999984229012436
1495.132005,0.999998441201215
1495.19227,0.99999847030117
1495.252535,0.9999984340012261
1495.3128,0.9999983526013569
1495.373065,0.9999984875011438
1495.43333,0.9999984166012535
1495.493595,0.9999984889011417
1495.55386,0.9999984462012071
1495.614125,0.9999984878011434
1495.67439,0.9999984203012477
1495.734655,0.9999984958011313
1495.79492,0.9999984451012088
1495.855185,0.9999985229010909
1495.91545,0.9999984541011949
1495.975715,0.9999984291012338
1496.03598,0.9999983833013069
1496.096245,0.9999984121012607
1496.15651,0.999998362301341
1496.216775,0.9999984700011705
1496.27704,0.9999981291017501
1496.337305,0.999998484801148
1496.39757,0.9999983925012921
1496.457835,0.9999984293012335
1496.5181,0.9999984357012235
1496.578365,0.9999983991012814
1496.63863,0.9999983865013017
1496.698895,0.9999984041012735
1496.75916,0.9999984485012036
1496.819425,0.9999984535011959
1496.87969,0.9999984492012025
1496.939955,0.9999984181012512
1497.00022,0.9999983650013367
1497.060485,0.9999984538011953
1497.12075,0.9999983477013651
1497.181015,0.9999984011012782
1497.24128,0.9999984634011806
1497.301545,0.9999983398013781
1497.36181,0.9999983455013687
1497.422075,0.9999982935014561
1497.48234,0.9999982867014677
1497.542605,0.9999983874013002
1497.60287,0.9999983379013813
1497.663135,0.9999983949012882
1497.7234,0.9999983565013505
1497.783665,0.9999982890014638
1497.84393,0.9999983455013687
1497.904195,0.9999982206015832
1497.96446,0.9999983694013295
1498.024725,0.9999982717014935
1498.08499,0.9999982695014973
1498.145255,0.9999984486012035
1498.20552,0.9999983553013525
1498.265785,0.9999982943014547
1498.32605,0.9999982445015408
1498.386315,0.9999982931014567
1498.44658,0.999998300001445
1498.506845,0.9999982859014691
1498.56711,0.9999982597015143
1498.627375,0.9999982428015439
1498.68764,0.9999981660016818
1498.747905,0.999998374001322
1498.80817,0.99999811850177
1498.868435,0.9999981493017125
1498.9287,0.9999982632015082
1498.988965,0.9999982785014818
1499.04923,0.9999981654016828
1499.109495,0.9999982105016012
1499.16976,0.9999982716014937
1499.230025,0.9999982413015465
1499.29029,0.9999982630015086
1499.350555,0.9999982755014869
1499.41082,0.9999981492017127
1499.471085,0.9999982288015685
1499.53135,0.9999982059016094
1499.591615,0.9999981748016656
1499.65188,0.999998168101678
1499.712145,0.999998169101676
1499.77241,0.9999981119017824
1499.832675,0.9999982002016197
1499.89294,0.9999982366015547
1499.953205,0.9999981117017829
1500.01347,0.9999980893018254
1500.073735,0.9999981404017291
1500.134,0.9999981023018006
1500.194265,0.9999981800016562
1500.25453,0.9999981446017212
1500.314795,0.99999806610187
1500.37506,0.9999979825020352
1500.435325,0.9999981119017824
1500.49559,0.9999980294019416
1500.555855,0.9999980737018553
1500.61612,0.9999980648018725
1500.676385,0.9999980828018378
1500.73665,0.999998013501973
1500.796915,0.9999980167019668
1500.85718,0.9999980204019594
1500.917445,0.9999980425019159
1500.97771,0.9999980595018828
1501.037975,0.999998035801929
1501.09824,0.999998020601959
1501.158505,0.9999979967020066
1501.21877,0.9999980448019115
1501.279035,0.9999980420019169
1501.3393,0.9999979638020731
1501.399565,0.9999979961020078
1501.45983,0.9999979411021195
1501.520095,0.9999979356021309
1501.58036,0.9999979878020244
1501.640625,0.9999979098021845
1501.70089,0.9999978691022704
1501.761155,0.9999979205021622
1501.82142,0.9999979146021745
1501.881685,0.9999979242021545
1501.94195,0.9999979694020616
1502.002215,0.9999978691022704
1502.06248,0.9999978935022187
1502.122745,0.9999978822022425
1502.18301,0.9999978552023001
