nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
710.142648,0.9991251828758142
710.26185,0.9989836168675893
710.381052,0.9989726281082421
710.500254,0.99919052779953
710.619456,0.9992097124418358
710.738658,0.9992047563739531
710.85786,0.9991157012228192
710.977062,0.9989772233929004
711.096264,0.9990801533185707
711.215466,0.9992037072095097
711.334668,0.9992776310341777
711.45387,0.9992610131853513
711.573072,0.9991146421607372
711.692274,0.998958542693488
711.811476,0.9992420174140461
711.930678,0.999220334097533
712.04988,0.9993358506448825
712.169082,0.9992278882318134
712.288284,0.999059332705127
712.407486,0.9990601619247174
712.526688,0.9993182425023223
712.64589,0.9993702783579511
712.765092,0.9992839564816021
712.884294,0.9991518798573708
713.003496,0.9990174829862285
713.122698,0.9992091628766451
713.2419,0.9993140453745177
713.361102,0.9993191119095715
713.480304,0.9992057855553822
713.599506,0.9989833171725492
713.718708,0.998867441828657
713.83791,0.9990679046709754
713.957112,0.9992250704131417
714.076314,0.9992740636194026
714.195516,0.9991101461549635
714.314718,0.9988931130517859
714.43392,0.9991182189975587
714.553122,0.9992727945421478
714.672324,0.9993518601334455
714.791526,0.9992749030099687
714.910728,0.9990633988848858
715.02993,0.999023527060284
715.149132,0.9992012791474513
715.268334,0.9992966374754706
715.387536,0.9994015191611438
715.506738,0.9992367714072254
715.62594,0.9989892111915079
715.745142,0.9990723705144904
715.864344,0.9993257274239896
715.983546,0.999372566918509
716.102748,0.9992991257271958
716.22195,0.9991173597562598
716.341152,0.9990137067072801
716.460354,0.9992113211707678
