nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
634.01568,0.9978831437072452
634.134683,0.9981867459351186
634.253685,0.9981699765386501
634.372687,0.9981016042370353
634.49169,0.9984559932068597
634.610692,0.9983374835141555
634.729695,0.9986451186815902
634.848697,0.9983552540795196
634.967699,0.9988572534327113
635.086702,0.9989713294446696
635.205704,0.9988106078881579
635.324706,0.9987168239753008
635.443709,0.9986764766306341
635.562711,0.998862347617694
635.681714,0.9988862207130844
635.800716,0.9988677414889345
635.919718,0.9986136618557994
636.038721,0.9991735716801463
636.157723,0.9991542878163028
636.276726,0.9988249908644687
636.395728,0.9992927502191115
636.51473,0.9989927076598658
636.633733,0.9988778301040709
636.752735,0.9988950109505036
636.871737,0.9991442263832839
636.99074,0.9990784049298322
637.109742,0.9993308739647382
637.228745,0.9989938065524486
637.347747,0.999577079456116
637.466749,0.9994995252792742
637.585752,0.9993541486518255
637.704754,0.9995007246794242
637.823756,0.9995788187217474
637.942759,0.9996768522234937
638.061761,0.9995007546644463
638.180764,0.9995419949163643
638.299766,0.9997266673621739
638.418768,0.9995521303235793
638.537771,0.9994447442115825
638.656773,0.9996553494056659
638.775776,0.9997016945019355
638.894778,0.9996218815048237
639.01378,0.9993845994366503
639.132783,0.9995879049345063
639.251785,0.9996182828725277
639.370787,0.9998944555702053
639.48979,0.9994724392091571
639.608792,0.9999716614015457
639.727795,0.9995044528240802
639.846797,0.9997231083415731
639.965799,0.9998143972263264
640.084802,0.9995604066494823
640.203804,0.9996622170615067
640.322806,0.9999169404496354
640.441809,0.9999023237706336
640.560811,0.9998275848651981
640.679814,1.0000449310093675
640.798816,0.9999357990609685
640.917818,1.000099498949692
641.036821,0.9997362347921606
641.155823,1.0002220446482644
641.274825,0.9998166268149181
641.393828,0.9994981659608442
641.51283,0.9996498413198656
641.631833,0.9999091421278266
641.750835,0.9997551199880059
641.869837,0.999596011625288
641.98884,0.999799470108807
642.107842,0.9997211688806241
642.226845,0.9994356892832188
642.345847,0.9999884970661592
642.464849,0.9999982317015634
642.583852,1.000139029663728
642.702854,0.9998080484250614
642.821856,1.0000750088130204
642.940859,0.999686719082718
643.059861,0.9998795672526056
643.178864,0.9997714961109914
643.297866,1.000370258528774
643.416868,0.999914005697722
643.535871,1.0002518617118363
643.654873,0.9999446735305656
643.773875,1.0002471105267774
643.892878,1.0002651851553683
644.01188,0.9999154955707005
644.130883,1.000063441012296
644.249885,0.9998395928666002
644.368887,1.000112126285682
644.48789,1.0003287840376276
644.606892,1.0001529416943886
644.725895,0.9999574519051959
644.844897,0.999948677317054
644.963899,0.9996651360794423
645.082902,0.9999125018281884
645.201904,1.0001978495696449
645.320906,0.9996184228190972
645.439909,1.0002963639071079
